Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Interval
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1994.5,189.0117022,139.5174388,258.0204628,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1995.5,188.8245838,139.6551597,258.5999992,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1996.5,188.7292923,139.5921409,258.6752089,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1997.5,188.6578723,139.3524559,258.0408066,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1998.5,188.567943,139.2675122,257.7170793,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,1999.5,188.3970008,139.6969586,257.5878388,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2000.5,188.3932452,139.6353783,256.2705192,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2001.5,188.0508231,139.3397349,256.9413579,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2002.5,187.7622084,139.3790562,256.3512074,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2003.5,187.698451,139.3067091,256.2555023,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2004.5,187.8984028,139.2849795,255.2630108,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2005.5,187.8485257,139.4709331,256.2751053,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2006.5,187.2307148,138.5686156,255.6189861,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2007.5,185.3628387,136.2666191,255.5834988,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2008.5,182.0390218,131.2039334,256.8589454,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2009.5,178.0871584,124.7171418,258.499701,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2010.5,202.4153675,136.8371075,305.5346897,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2011.5,375.2461554,245.8018676,584.7130376,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2012.5,200.9956559,127.0632149,325.1347154,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2013.5,159.9461491,97.92464271,267.9181909,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2014.5,155.5212269,91.91759652,267.7977411,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2015.5,151.3918688,87.00016214,268.5140009,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2016.5,147.9097172,82.25386329,270.0313203,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2017.5,173.9249837,94.58809988,327.7524777,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2018.5,154.700771,80.96522171,299.9273474,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2019.5,136.8392958,69.33703544,271.4671074,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2020.5,133.3781056,65.60012798,271.5294509,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2021.5,129.5980501,62.16360958,271.7755975,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2022.5,161.594158,75.42426404,348.369628,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Lowest,UN IGME estimate,2023.0,2023.5,122.6711194,56.0066919,269.0991596,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1990.5,205.2450141,162.5152632,260.1235904,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1991.5,467.7422811,366.0762672,604.5595131,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1992.5,480.4041826,370.2554708,633.0914709,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1993.5,196.8552179,150.1117233,261.3716661,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1994.5,196.5474361,149.5715046,262.1692223,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1995.5,196.4952469,149.663,261.7359331,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1996.5,196.5333033,149.9344515,262.7345981,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1997.5,196.6424924,149.9392585,262.108314,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1998.5,196.7588436,149.8123215,262.2488779,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,1999.5,196.7107058,149.8486344,262.4918872,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2000.5,196.7509216,149.9629795,261.3730839,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2001.5,196.7444149,150.1263553,261.4151452,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2002.5,196.7420487,150.2649896,261.1958623,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2003.5,196.9290384,150.4152445,261.7499564,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2004.5,196.9475341,149.5764059,261.5252597,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2005.5,196.8764939,149.6464377,261.2188312,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2006.5,196.1429676,148.7107353,261.1433066,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2007.5,194.0556601,145.1499041,261.0514801,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2008.5,189.9744895,139.6318091,261.8950803,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2009.5,184.755739,131.3592017,263.8456152,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2010.5,208.1174724,143.4556449,308.3461427,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2011.5,379.829962,253.6273879,585.9992146,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2012.5,204.7361475,132.1034974,325.508586,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2013.5,162.6982955,101.3681704,269.2220428,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2014.5,157.2106028,95.35763644,269.5558784,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2015.5,152.4776087,89.71500796,269.0576003,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2016.5,148.0513916,84.46533075,267.7831326,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2017.5,173.2461539,95.59975885,323.8805458,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2018.5,153.2236955,81.7758221,295.8756017,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2019.5,134.9490627,69.69667466,268.909384,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2020.5,130.8902276,65.6560738,267.6893182,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2021.5,126.8543748,61.77810842,266.4685332,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2022.5,158.1899637,74.47518352,342.2119663,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2023.5,118.9358461,54.20119389,262.7208233,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1990.5,190.3322177,153.3004849,235.7553848,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1991.5,453.4513993,360.5899784,573.4907388,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1992.5,466.1580911,364.8040853,602.6258775,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1993.5,182.4417466,140.8640003,237.6453498,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1994.5,182.3236313,140.6031512,237.604181,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1995.5,182.2291708,140.6360911,237.8473676,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1996.5,182.2621881,140.5906306,237.8330264,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1997.5,182.2493858,140.5948121,237.7880745,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1998.5,182.2106843,140.6000298,237.5066586,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1999.5,182.171864,140.7223986,237.7431092,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2000.5,182.1036485,140.786904,238.1491971,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2001.5,182.1786967,141.0108504,238.1107717,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2002.5,182.223553,141.1825901,238.0164813,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2003.5,182.1189885,140.9344002,238.0701366,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2004.5,182.1031816,140.737011,238.0263632,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2005.5,182.0935733,140.8694872,237.9647364,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2006.5,181.2379097,139.9224262,237.7326646,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2007.5,179.2591352,136.7964586,236.473497,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2008.5,175.5513764,130.866773,237.3913508,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2009.5,171.018847,123.5108594,238.8885186,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2010.5,194.8050489,136.4297898,283.7619324,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2011.5,367.2573557,249.2454901,556.1683301,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2012.5,192.3735639,126.2278086,301.5085229,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2013.5,150.6661238,95.00565833,245.3249226,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2014.5,145.4957668,89.66522032,246.3098615,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2015.5,141.0289495,84.04224016,246.6351318,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2016.5,136.8670517,78.72801651,247.5022763,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2017.5,162.221195,90.61871555,303.939011,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2018.5,142.7813928,76.99943468,273.6700318,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2019.5,124.6741873,64.79388012,245.9594196,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2020.5,120.6983727,60.46396897,244.8536526,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2021.5,116.8787939,57.10895224,242.1328317,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2022.5,148.613085,70.98349327,316.2541203,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2023.5,109.5391871,50.68912136,237.9961347,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1990.5,176.2883376,138.4613767,225.2305399,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1991.5,439.0270625,340.9184091,569.9822618,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1992.5,452.4492614,344.8171444,598.8123772,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1993.5,168.8478607,127.37905,224.6988053,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1994.5,168.4027778,126.895357,224.6225305,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1995.5,168.5859294,126.7922227,225.2241256,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1996.5,168.6071307,127.148322,225.1615488,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1997.5,168.6760723,127.4467817,226.0029822,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1998.5,168.7617437,127.343192,226.0398547,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1999.5,168.8525147,127.0173916,226.0896969,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2000.5,168.8434818,127.5408764,225.6101059,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2001.5,168.9209373,127.3759216,225.8941143,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2002.5,168.9832619,127.4261189,226.189823,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2003.5,168.9769262,127.2879418,226.0106688,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2004.5,168.8602433,127.1818681,225.8002997,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2005.5,168.8249912,127.2144848,225.6705899,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2006.5,168.035855,126.2542598,225.2187438,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2007.5,166.3330306,123.7335502,223.8859251,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2008.5,162.3411227,118.2564863,223.6769189,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2009.5,157.7475935,111.4144857,225.7217606,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2010.5,181.4068298,124.1334267,270.7867344,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2011.5,353.8534905,234.6320397,545.939243,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2012.5,178.9551547,115.3870729,285.1185876,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2013.5,137.0984697,85.83216595,226.7875765,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2014.5,131.6650595,79.81060771,226.2031106,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2015.5,127.1530796,74.37193799,226.1334272,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2016.5,122.7319666,69.07647584,224.3874657,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2017.5,147.7948523,80.57811342,278.4150537,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2018.5,128.1210363,67.4504471,246.9731694,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2019.5,109.825103,56.25838816,217.7778277,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2020.5,105.7037844,52.65609413,216.3392935,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2021.5,102.0256598,48.89075603,213.8185879,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2022.5,133.8823099,62.33682651,289.1200076,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2023.5,94.83469656,43.08420926,210.1399608,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1990.5,131.1471822,93.16727267,182.9890254,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1991.5,394.5404759,278.5317394,561.9686492,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1992.5,408.3355373,284.4278827,591.7091333,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1993.5,125.6900234,86.70757713,182.7177465,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1994.5,125.4510047,86.60041302,181.8620829,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1995.5,125.5910252,86.5939359,181.8482838,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1996.5,125.5940417,86.43699993,181.8194609,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1997.5,125.5001333,86.84325546,182.4015187,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1998.5,125.4267415,86.83116649,182.2147409,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1999.5,125.5938708,86.6631759,181.8843437,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2000.5,125.6346591,86.86187257,181.7737582,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2001.5,125.8310842,87.02226192,181.6363656,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2002.5,126.0148841,86.89160363,182.228279,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2003.5,126.0025521,86.70513687,182.5180257,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2004.5,125.9165943,86.57945355,182.3946289,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2005.5,125.8650916,86.96068726,182.1520164,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2006.5,125.0423911,85.96972497,181.6715727,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2007.5,123.5949952,84.40205233,181.6085516,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2008.5,120.7024559,81.37960274,181.5018921,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2009.5,117.4521485,76.78864321,180.774477,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2010.5,142.8153677,91.34377075,227.5003569,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2011.5,316.5391615,196.092499,519.2766428,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2012.5,143.2114632,86.05786966,243.8631475,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2013.5,102.7283718,59.98819288,180.9923311,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2014.5,98.96633967,56.46599246,180.5508504,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2015.5,95.74445708,53.0534482,178.6518523,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2016.5,92.63131739,49.82021065,177.3841468,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2017.5,119.6886362,62.85436895,235.8839631,,Normal value,"Deaths per 1,000 live births",,,,1.0
Somalia,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,2018.5,101.2118978,51.20574215,204.5849976,,Normal value,"Deaths per 1,000 live births",,,,1.0
